0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
510.00000000000006,510.00000000000006,510.00000000000006,510.00000000000006,510.00000000000006,510.00000000000006,510.00000000000006,510.00000000000006,510.00000000000006,510.00000000000006,510.00000000000006,507.0000000000001,489.0000000000001,98.50000000000003,113.50000000000003,100.00000000000001,236.00000000000003,141.50000000000003,120.50000000000001,129.50000000000003,198.00000000000003,170.5,124.00000000000003,58.500000000000014,230.5,170.0,328.0,112.00000000000003,192.0,295.00000000000006,194.00000000000003,53.50000000000001,142.5,180.0,204.50000000000003,48.0,307.50000000000006,256.00000000000006,144.0,152.5,55.500000000000014,129.5,98.50000000000001,180.5,108.00000000000001,83.0,98.0,193.00000000000003,128.0,99.50000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.99999999999999,0.0,-10.499999999999998,24.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.00000000000003,6.499999999999993,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,18.000000000000004,3.5000000000000036,31.500000000000007,11.000000000000004,-103.0
