0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.0,0.0,129.00000000000003,409.0,329.00000000000006,214.00000000000003,47.50000000000001,277.50000000000006,66.00000000000001,97.50000000000003,87.00000000000001,67.00000000000001,39.50000000000001,41.50000000000001,37.00000000000001,187.50000000000003,140.00000000000003,432.00000000000006,85.00000000000001,296.0,189.5,289.5,63.5,50.0,164.5,387.0,128.50000000000003,0.0,47.00000000000001,64.50000000000001,194.50000000000003,183.50000000000003,0.0,0.0,57.00000000000001,185.50000000000003,101.0,190.50000000000006,183.00000000000003,60.500000000000014,160.00000000000003,82.50000000000001,306.50000000000006,173.5,146.0,124.50000000000003,290.50000000000006,193.0,201.0,299.50000000000006,0.0,-0.0,126.0,101.00000000000001,14.000000000000014,-94.0,0.0,-0.0,7.0,6.499999999999998,-12.000000000000004,0.0,0.0,6.500000000000002,0.0,-99.50000000000001,0.0,0.0,-128.00000000000003,101.00000000000003,14.0,93.00000000000003,30.500000000000007,-232.50000000000003,-5.0000000000000036,-0.0,-0.0,14.000000000000004,4.5,6.5,5.0,-117.50000000000003,0.0,-0.0,-127.0,-101.00000000000001,-181.0,-109.0,2.5000000000000018,-0.0,-1.9999999999999987,2.5000000000000053,-2.000000000000001,-0.0,-2.5000000000000004,-2.4999999999999987,-0.0,105.50000000000001,3.9999999999999973
