0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.0,67.00000000000001,87.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,72.0,80.00000000000001,0.0,0.0,67.00000000000001,0.0,68.0,67.5,0.0,0.0,0.0,101.00000000000001,200.00000000000006,177.5,93.5,95.50000000000003,90.50000000000001,102.00000000000001,131.50000000000003,173.00000000000003,176.50000000000003,171.50000000000003,166.50000000000003,147.00000000000003,-0.0,0.0,-3.999999999999995,-0.0,-0.0,0.0,-0.0,3.500000000000001,-2.5,-5.500000000000001,-2.5,0.0,-0.0,0.0,0.0,0.0,-20.000000000000004,0.0,5.000000000000014,5.0,0.0,0.0,-3.5,0.0,0.0,-0.0,2.5,-0.0,-0.0,3.0,-2.0,0.0,1.0000000000000007,0.0,6.000000000000002,1.0000000000000004,0.0,-0.0,-0.0,1.5000000000000009,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.9999999999999999,1.4999999999999996,-0.0
