0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
313.50000000000006,308.0,313.50000000000006,315.00000000000006,322.0,216.00000000000006,128.5,130.00000000000003,153.50000000000003,158.5,158.00000000000003,167.0,176.00000000000003,186.00000000000003,206.50000000000006,240.50000000000003,283.50000000000006,316.0,391.50000000000006,469.0000000000001,473.00000000000006,474.00000000000006,473.50000000000006,465.50000000000006,245.50000000000006,249.00000000000006,286.00000000000006,247.00000000000003,221.5,207.00000000000006,194.50000000000006,190.0,186.00000000000003,183.50000000000006,184.00000000000006,184.00000000000006,184.50000000000006,183.00000000000006,179.5,180.50000000000003,181.00000000000003,178.50000000000003,178.00000000000003,180.00000000000003,180.00000000000003,182.00000000000006,187.5,190.50000000000003,188.0,189.0,2.5000000000000004,5.000000000000001,3.4999999999999885,5.000000000000011,3.0000000000000044,4.000000000000003,7.500000000000002,-5.000000000000003,0.0,-0.0,0.0,-0.0,-2.000000000000006,-3.0000000000000044,-1.499999999999992,5.499999999999995,1.5,0.0,-2.5,1.0,-5.0,75.00000000000001,-38.49999999999999,-62.00000000000001,-2.5,-0.0,-2.0,-1.9999999999999858,-3.0,-2.9999999999999716,-6.500000000000014,-11.5,-1.499999999999992,0.0,-0.500000000000004,0.9999999999999982,0.0,0.9999999999999982,2.5000000000000004,-6.999999999999999,0.49999999999999906,0.49999999999999906,0.0,0.0,0.9999999999999981,0.0,-0.5000000000000041,-4.500000000000007,-4.500000000000007
