0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
236.50000000000003,374.0,238.5,306.0,306.00000000000006,304.50000000000006,236.00000000000003,304.50000000000006,306.5,374.5,304.00000000000006,236.50000000000003,372.50000000000006,372.50000000000006,235.50000000000003,305.00000000000006,305.00000000000006,236.00000000000003,372.00000000000006,304.00000000000006,235.50000000000003,235.00000000000003,303.50000000000006,237.50000000000003,235.50000000000003,303.50000000000006,304.00000000000006,304.00000000000006,304.00000000000006,305.5,373.50000000000006,306.00000000000006,306.00000000000006,240.00000000000003,443.0,376.0,241.50000000000003,308.5,311.0,311.0,244.50000000000006,311.0,313.00000000000006,379.00000000000006,380.50000000000006,256.50000000000006,325.5,389.50000000000006,332.00000000000006,331.00000000000006,-0.0,-0.0,-0.0,-67.00000000000001,-68.0,68.5,-0.0,-68.5,-68.50000000000001,-135.5,69.0,0.0,0.0,0.0,-0.0,-68.0,-0.0,-136.00000000000003,-0.0,-68.99999999999999,-68.0,-68.50000000000001,0.0,-68.50000000000001,-68.5,0.0,-69.00000000000001,-0.0,137.5,-137.5,0.0,-69.00000000000001,0.0,-0.0,2.5000000000000004,68.00000000000001,68.0,-68.5,1.0000000000000082,68.5,66.50000000000001,0.0,-68.0,-0.0,-0.0,0.0,0.0,68.0,-69.00000000000001
